"Date","Open","High","Low","Close","Volume"
"09/2015","36.33","38.52","35.24","36.12","391,856,770"
"08/2015","39.95","40.045","35.14","37.09","302,179,950"
"07/2015","40.61","41.02","38.44","39.94","301,036,354"
"06/2015","43.84","45.24","40.11","40.3","434,198,874"
"05/2015","43.44","44.85","43","43.49","181,592,657"
"04/2015","42.99","44.9","42.21","43.62","278,145,641"
"03/2015","43.81","44.935","41.26","43.15","344,847,350"
"02/2015","42.21","44.37","41.56","43.82","215,878,561"
"01/2015","45.02","45.33","41.82","41.89","314,326,350"
"12/2014","42.01","46.705","39.92","44.97","352,233,008"
"11/2014","39.02","42.51","38.76","42.41","210,492,674"
"10/2014","38.32","39.24","35.82","39.05","355,842,017"
"09/2014","41.6","42.09","38.14","38.28","412,018,793"
"08/2014","40.19","42.04","39.53","41.53","205,943,163"
"07/2014","40.41","41.36","39.86","40.39","279,112,221"
"06/2014","41.96","43.19","39.93","40.53","324,491,184"
"05/2014","40.72","42.35","40.49","42.02","267,009,458"
"04/2014","41.04","42","38.965","40.88","384,482,952"
"03/2014","38.72","41.43","37.38","40.91","439,036,519"
"02/2014","37.09","39.37","35.44","39.11","254,681,450"
"01/2014","37.78","38.77","36.49","36.9","334,273,720"
"12/2013","35.37","38.34","33.22","38.26","467,873,606"
"11/2013","33.7","35.42","33.41","35.29","323,272,410"
"10/2013","33.2","33.95","32","33.5","421,541,630"
"09/2013","32.17","34.34","31.8201","33.17","454,529,480"
"08/2013","32.62","33.65","31.56","31.86","346,138,310"
"07/2013","30.89","32.75","29.95","32.35","675,302,060"
"06/2013","33.85","34.75","29.86","30.71","700,075,150"
"05/2013","32.75","35.32","32.72","33.78","473,992,780"
"04/2013","32.36","33.95","31.67","32.78","543,533,000"
"03/2013","34.12","36.43","31.16","32.33","638,690,630"
"02/2013","35.87","36.31","34.06","34.24","347,104,030"
"01/2013","34.08","35.88","33.93","35.51","401,831,050"
"12/2012","32.37","34.35","31.31","33.32","502,435,824"
"11/2012","31.2","32.24","29.52","32.175","407,065,858"
"10/2012","31.71","32.09","30.31","31.08","475,469,899"
"09/2012","31.63","33.29","30.57","31.46","493,532,840"
"08/2012","30.34","32.3","29.74","31.65","397,488,930"
"07/2012","29.53","31.11","28.61","30.2","480,202,710"
"06/2012","25.98","29.71","25.84","29.7","641,716,290"
"05/2012","29.45","29.815","25.325","26.47","650,579,690"
"04/2012","29.12","29.7","28.04","29.4","542,881,330"
"03/2012","29.4","31.15","28.52","29.16","813,433,490"
"02/2012","28.48","29.538","27.92","29.255","565,353,500"
