"Date","Open","High","Low","Close","Volume"
"04/2020","56.2","68.0075","53.754","67.335","1,124,290,180"
"03/2020","67.5695","70.4095","50.4435","58.0975","1,570,999,780"
"02/2020","73.0825","76.537","63.4105","66.9625","831,303,100"
"01/2020","67.4205","75.0291","67.3245","71.639","674,006,440"
"12/2019","65.128","68.3535","63.8525","66.9695","565,596,340"
"11/2019","63.29","66.696","62.9855","65.2045","527,191,480"
"10/2019","61.1245","64.962","58.157","62.94","622,536,460"
"09/2019","59.0925","62.401","58.1857","61.057","525,486,700"
"08/2019","60.8815","61.8149","57.1375","59.5265","587,057,820"
"07/2019","55.052","63.4197","54.7665","60.91","715,272,780"
"06/2019","53.3465","56.3285","51.3515","54.14","712,476,440"
