"Date","Open","High","Low","Close","Volume"
"01/2017","160.65","164.8","158.51","163.95","36,691,903"
"12/2016","150.11","164.95","150.11","160.11","48,108,143"
"11/2016","148.48","153.42","142.11","150.11","51,198,545"
"10/2016","152.22","152.317","147.1","147.87","46,431,569"
"09/2016","159","159.28","147.2","152.51","60,682,146"
"08/2016","167.15","169.59","161.15","162.09","34,031,220"
"07/2016","157.19","168.82","154.67","167.22","43,086,520"
"06/2016","150.5","158.79","148.55","157.04","55,863,525"
"05/2016","148.76","153.88","138.57","148.77","69,421,006"
"04/2016","157.87","159.087","147.46","148.13","42,824,178"
"03/2016","150.4","159.8","147.1","157.58","51,277,094"
"02/2016","150.84","154.88","141.62","150.03","54,355,063"
"01/2016","159.81","161.228","144.91","151.12","48,431,299"
"12/2015","162.02","169.73","157.33","161.5","54,483,986"
"11/2015","158.99","164.47","153.23","161.42","39,642,217"
"10/2015","144.85","159.4","142.19","158.12","46,343,946"
"09/2015","137.58","146.9","137.5001","144.57","39,059,793"
"08/2015","145.78","147.59","117.03","140.05","43,363,072"
"07/2015","135.79","147","135.06","145.3","40,322,618"
"06/2015","143.05","143.25","134.73","135.06","43,396,155"
"05/2015","143.46","147.56","141.53","142.59","40,723,373"
"04/2015","151.83","152.95","142.54","143.05","39,555,497"
"03/2015","147.32","154.23","145.78","151.495","48,730,469"
"02/2015","144","156.85","140.13","146.96","62,293,543"
"01/2015","141.87","146.1","138.22","142.99","42,045,832"
"12/2014","143.32","146.82","136.55","141.75","46,544,049"
"11/2014","133.82","142.9699","133.37","142.12","33,446,078"
"10/2014","125.25","134.5","122.05","133.37","56,638,218"
"09/2014","121","127.78","120.9","125.32","39,510,968"
"08/2014","117.8","122.06","117.11","121.08","32,735,766"
